Order ID,Date,Product Name,Category,Quantity Sold,Unit Price,Total Sales,Discount (%),Profit Margin (%),Customer ID,Customer Age,Customer Gender,Region,Payment Method,Order Status,Shipping Cost
1360,2024-11-08,Dress,Clothing,3,34.29,102.87,4.94,6.31,1176,60,Female,South,Credit Card,Returned,22.93
1361,2024-08-10,Face Cream,Beauty,3,72.9,218.7,12.7,29.72,8356,61,Male,East,PayPal,Returned,39.06
1362,2024-09-16,Refrigerator,Home Appliances,6,119.02,714.12,4.8,18.59,3587,41,Female,West,Credit Card,Returned,12.8
1363,2025-01-22,T-Shirt,Clothing,4,92.79,371.16,8.25,16.71,4357,55,Female,West,Cash,Cancelled,12.18
1364,2024-07-22,Face Cream,Beauty,3,380.92,1142.76,8.5,23.72,8011,24,Male,North,Debit Card,Pending,19.38
1365,2024-12-12,Smartphone,Electronics,6,229.46,1376.76,10.15,20.45,7508,34,Female,South,Bank Transfer,Cancelled,37.71
1366,2024-03-29,Tablet,Electronics,9,318.62,2867.58,19.3,21.91,7223,33,Female,West,Debit Card,Pending,27.93
1367,2024-09-22,Smartphone,Electronics,4,454.27,1817.08,0.33,26.42,8609,18,Other,East,Bank Transfer,Completed,11.38
1368,2024-11-14,Perfume,Beauty,4,338.63,1354.52,2.12,13.12,9504,40,Male,East,Credit Card,Cancelled,40.43
1369,2024-05-12,Jeans,Clothing,9,219.82,1978.38,11.32,12.46,5753,32,Female,North,Credit Card,Completed,48.76
1370,2024-09-03,Shampoo,Beauty,9,100.34,903.06,5.96,16.35,9728,36,Other,North,Debit Card,Pending,22.68
1371,2024-04-28,Microwave,Home Appliances,1,175.21,175.21,4.47,6.4,3985,22,Male,North,Cash,Completed,21.67
1372,2025-02-06,Air Conditioner,Home Appliances,9,117.67,1059.03,14.38,16.8,1969,61,Other,West,Credit Card,Returned,11.64
1373,2024-03-03,Face Cream,Beauty,5,26.72,133.6,5.54,23.1,6918,65,Other,East,Credit Card,Cancelled,25.34
1374,2024-12-26,Smartphone,Electronics,8,377.92,3023.36,2.21,14.87,5682,55,Other,West,Debit Card,Returned,31.53
1375,2024-10-31,Smartwatch,Electronics,8,123.35,986.8,13.67,29.29,9614,58,Male,North,Cash,Returned,37.72
1376,2024-12-04,Smartwatch,Electronics,3,119.95,359.85,17.48,24.41,1549,65,Female,North,PayPal,Pending,40.64
1377,2024-09-14,Dress,Clothing,2,105.97,211.94,6.95,20.25,5144,52,Other,South,PayPal,Pending,22.59
1378,2024-02-27,Smartphone,Electronics,8,265.95,2127.6,4.34,29.67,6389,63,Other,West,PayPal,Pending,9.91
1379,2024-10-07,Vacuum Cleaner,Home Appliances,1,197.04,197.04,18.39,25.53,1310,47,Male,West,Bank Transfer,Completed,23.23
1380,2024-09-15,Washing Machine,Home Appliances,7,380.45,2663.15,12.19,28.47,3737,63,Female,South,Debit Card,Cancelled,43.59
1381,2024-12-01,Tablet,Electronics,6,340.05,2040.3,14.29,15.24,6562,57,Male,West,PayPal,Returned,35.91
1382,2024-06-13,Perfume,Beauty,1,17.6,17.6,11.69,27.5,6063,54,Other,North,Bank Transfer,Returned,8.75
1383,2025-01-07,Conditioner,Beauty,8,306.93,2455.44,14.45,19.73,2955,31,Female,West,Cash,Pending,16.6
1384,2024-10-20,Sneakers,Clothing,7,19.82,138.74,18.76,13.24,5059,63,Female,East,Cash,Completed,27.53
1385,2024-05-16,Conditioner,Beauty,4,400.79,1603.16,2.63,26.93,7330,32,Female,West,Cash,Returned,19.37
1386,2024-12-12,Microwave,Home Appliances,10,284.66,2846.6,7.94,25.66,1734,52,Female,North,Cash,Returned,14.42
1387,2024-10-26,Smartphone,Electronics,8,46.12,368.96,0.98,6.08,6802,20,Other,West,Debit Card,Pending,34.69
1388,2024-08-09,Jeans,Clothing,5,310.93,1554.65,12.49,8.43,9039,24,Other,South,Bank Transfer,Shipped,9.48
1389,2024-09-21,Tablet,Electronics,2,329.96,659.92,6.08,6.02,3457,26,Other,West,PayPal,Completed,16.03
1390,2024-05-20,Face Cream,Beauty,10,119.05,1190.5,15.55,18.68,7503,50,Female,West,Bank Transfer,Shipped,6.82
1391,2024-08-11,Headphones,Electronics,9,442.2,3979.8,8.59,13.63,4594,55,Female,South,Credit Card,Completed,11.49
1392,2024-10-27,Refrigerator,Home Appliances,1,256.18,256.18,2.22,10.19,5122,38,Other,East,PayPal,Cancelled,30.78
1393,2024-03-25,Jacket,Clothing,2,26.88,53.76,13.02,7.07,1845,61,Female,West,Bank Transfer,Shipped,31.09
1394,2024-11-23,Air Conditioner,Home Appliances,5,128.33,641.65,13.88,14.07,6100,25,Male,North,PayPal,Returned,27.97
1395,2024-08-21,Jacket,Clothing,2,386.66,773.32,4.68,28.69,6451,61,Other,East,Cash,Returned,25.18
1396,2024-06-14,Vacuum Cleaner,Home Appliances,9,407.58,3668.22,11.65,5.6,4741,19,Female,East,Credit Card,Completed,31.52
1397,2024-07-12,Microwave,Home Appliances,6,310.51,1863.06,8.55,27.32,6176,52,Female,North,Cash,Returned,49.75
1398,2024-02-27,Jacket,Clothing,1,22.38,22.38,12.94,9.86,7818,34,Female,North,Cash,Cancelled,14.21
1399,2024-11-27,Lipstick,Beauty,8,55.29,442.32,18.13,24.95,9869,48,Female,North,Debit Card,Pending,13.13
1400,2024-04-09,Jacket,Clothing,10,392.89,3928.9,9.37,14.84,7151,26,Male,East,Cash,Cancelled,32.48
1401,2024-09-10,Air Conditioner,Home Appliances,9,416.28,3746.52,2.08,11.54,3175,57,Other,North,Debit Card,Completed,21.25
1402,2024-05-18,Vacuum Cleaner,Home Appliances,6,64.35,386.1,17.81,6.67,4852,59,Female,South,PayPal,Pending,12.52
1403,2025-01-17,Tablet,Electronics,8,63.89,511.12,15.71,29.99,6634,53,Male,North,Debit Card,Completed,36.01
1404,2024-06-26,Dress,Clothing,2,392.03,784.06,13.25,8.42,7212,41,Female,North,Cash,Completed,44.66
1405,2024-12-07,Laptop,Electronics,8,399.46,3195.68,11.15,10.37,6348,31,Male,South,PayPal,Shipped,46.48
1406,2024-11-16,Vacuum Cleaner,Home Appliances,10,36.42,364.2,5.54,23.8,4137,64,Other,West,Debit Card,Returned,27.43
1407,2025-01-14,Laptop,Electronics,3,177.6,532.8,17.87,22.95,4110,25,Female,South,Credit Card,Returned,10.8
1408,2024-05-26,Laptop,Electronics,10,179.95,1799.5,11.33,10.05,3383,48,Other,East,Debit Card,Cancelled,9.36
1409,2024-06-07,Face Cream,Beauty,10,414.83,4148.3,6.25,11.97,1730,26,Male,North,PayPal,Pending,28.84
1410,2024-03-20,Lipstick,Beauty,6,308.2,1849.2,0.14,19.01,3923,58,Female,North,Debit Card,Completed,21.98
1411,2024-03-14,Headphones,Electronics,6,434.83,2608.98,15.8,16.25,6991,27,Female,North,Debit Card,Completed,26.26
1412,2024-03-06,Sneakers,Clothing,2,62.81,125.62,7.88,29.38,7444,23,Female,North,Debit Card,Cancelled,34.31
1413,2024-05-19,Washing Machine,Home Appliances,2,156.63,313.26,6.4,25.73,5799,21,Male,East,Debit Card,Completed,29.21
1414,2024-03-05,T-Shirt,Clothing,8,19.76,158.08,18.14,9.13,7557,36,Male,South,PayPal,Completed,30.65
1415,2024-08-14,Vacuum Cleaner,Home Appliances,6,333.95,2003.7,17.91,29.55,8109,23,Male,South,PayPal,Cancelled,23.35
1416,2024-08-17,Smartwatch,Electronics,1,489.74,489.74,12.34,12.12,1029,21,Other,West,Debit Card,Shipped,45.2
1417,2024-05-25,Shampoo,Beauty,6,402.64,2415.84,15.7,15.98,8656,26,Other,East,Debit Card,Cancelled,35.68
1418,2024-07-18,Air Conditioner,Home Appliances,1,374.28,374.28,3.94,17.51,2214,38,Female,North,Bank Transfer,Returned,32.07
1419,2024-03-16,Lipstick,Beauty,9,475.11,4275.99,5.99,13.17,7296,60,Male,North,PayPal,Cancelled,13.09
1420,2025-01-24,Lipstick,Beauty,8,115.85,926.8,15.05,13.23,5310,54,Male,West,PayPal,Pending,49.32
1421,2024-07-12,Sneakers,Clothing,8,107.29,858.32,17.85,11.67,5056,53,Female,East,PayPal,Completed,43.37
1422,2025-01-06,Jeans,Clothing,1,179.18,179.18,10.97,16.74,5195,27,Male,South,PayPal,Pending,5.57
1423,2024-05-31,Jeans,Clothing,4,429.9,1719.6,16.16,21.21,8865,22,Male,West,Bank Transfer,Returned,14.83
1424,2024-07-14,Smartwatch,Electronics,5,296.46,1482.3,16.85,16.24,7023,50,Other,East,PayPal,Returned,20.65
1425,2024-04-20,Microwave,Home Appliances,8,20.69,165.52,17.39,7.56,4981,43,Male,South,Cash,Completed,24.98
1426,2024-08-11,Laptop,Electronics,8,196.58,1572.64,4.58,14.86,7623,46,Male,East,Credit Card,Completed,47.35
1427,2024-02-28,Laptop,Electronics,7,298.46,2089.22,12.71,21.64,1827,27,Other,South,PayPal,Pending,33.32
1428,2024-11-06,Smartphone,Electronics,8,129.29,1034.32,10.6,18.21,3665,18,Male,West,Cash,Cancelled,48.09
1429,2024-07-24,Conditioner,Beauty,3,333.0,999.0,14.4,6.5,2874,63,Female,South,Debit Card,Completed,49.8
1430,2024-08-30,Tablet,Electronics,8,351.9,2815.2,14.55,20.43,3351,27,Male,South,Cash,Returned,46.24
1431,2024-06-30,Tablet,Electronics,1,259.77,259.77,4.53,14.03,6870,51,Male,West,Debit Card,Returned,34.06
1432,2024-12-07,Conditioner,Beauty,10,278.11,2781.1,0.88,9.28,3137,37,Other,North,Bank Transfer,Cancelled,29.83
1433,2024-09-12,Headphones,Electronics,10,263.97,2639.7,10.76,6.9,9235,51,Male,East,Debit Card,Cancelled,31.86
1434,2024-07-20,Jacket,Clothing,1,110.11,110.11,5.94,9.67,8510,20,Female,North,Cash,Completed,23.26
1435,2025-02-10,Sneakers,Clothing,3,485.58,1456.74,7.32,20.73,9428,34,Male,West,Credit Card,Shipped,34.73
1436,2024-08-14,Jeans,Clothing,9,51.74,465.66,8.74,17.21,6481,55,Female,East,Bank Transfer,Cancelled,46.31
1437,2024-04-25,Laptop,Electronics,2,51.75,103.5,11.16,11.53,5879,39,Male,West,Cash,Shipped,20.03
1438,2024-09-21,Shampoo,Beauty,3,273.03,819.09,0.2,24.5,5541,29,Other,East,PayPal,Completed,43.02
1439,2024-04-21,Sneakers,Clothing,10,421.33,4213.3,0.19,25.13,1885,41,Female,East,Cash,Completed,38.88
1440,2024-03-07,Vacuum Cleaner,Home Appliances,10,391.86,3918.6,6.05,13.04,8128,56,Other,South,Cash,Completed,11.28
1441,2024-08-07,Smartphone,Electronics,10,163.32,1633.2,19.14,18.17,8182,52,Female,West,Debit Card,Completed,48.62
1442,2024-05-08,Smartwatch,Electronics,9,470.15,4231.35,17.76,19.62,9531,18,Male,West,Cash,Returned,37.78
1443,2024-06-15,Conditioner,Beauty,3,100.33,300.99,4.79,18.88,1623,46,Female,East,PayPal,Shipped,12.61
1444,2024-07-11,T-Shirt,Clothing,9,453.14,4078.26,3.31,28.07,5165,40,Female,South,Bank Transfer,Pending,38.07
1445,2024-08-29,Microwave,Home Appliances,2,396.03,792.06,18.88,16.08,4654,44,Female,West,Debit Card,Shipped,10.13
1446,2024-07-02,Perfume,Beauty,5,298.0,1490.0,19.64,11.84,8251,57,Other,North,Credit Card,Pending,17.91
1447,2024-08-13,Jeans,Clothing,1,26.57,26.57,13.34,10.01,5090,56,Male,West,Credit Card,Completed,22.19
1448,2025-01-17,Conditioner,Beauty,2,57.87,115.74,10.76,13.17,6994,25,Other,North,PayPal,Shipped,26.54
1449,2024-10-25,Vacuum Cleaner,Home Appliances,10,346.77,3467.7,15.9,12.83,9367,55,Other,South,Credit Card,Pending,12.59
1450,2024-05-01,Smartwatch,Electronics,10,254.26,2542.6,3.7,19.7,6923,57,Male,West,Bank Transfer,Returned,16.0
1451,2025-01-17,T-Shirt,Clothing,7,139.97,979.79,15.48,15.22,3854,27,Male,South,Debit Card,Shipped,18.79
1452,2024-11-28,Air Conditioner,Home Appliances,2,397.39,794.78,19.76,13.38,7369,24,Female,West,Cash,Cancelled,44.93
1453,2024-08-18,Smartphone,Electronics,1,92.96,92.96,10.91,18.73,4181,18,Female,South,Cash,Completed,28.71
1454,2024-05-08,Sneakers,Clothing,8,92.63,741.04,3.47,11.25,7426,20,Female,South,Debit Card,Returned,34.58
1455,2024-04-11,Sneakers,Clothing,9,244.93,2204.37,2.96,8.83,7221,54,Female,East,Cash,Shipped,18.42
1456,2024-07-06,Laptop,Electronics,3,355.9,1067.7,2.23,13.97,1920,36,Female,East,Cash,Completed,36.16
1457,2024-09-18,T-Shirt,Clothing,9,119.23,1073.07,11.53,17.64,3659,46,Male,West,Credit Card,Pending,48.77
1458,2025-01-10,Headphones,Electronics,7,13.99,97.93,8.12,20.89,3090,45,Female,West,Cash,Shipped,6.56
1459,2024-09-15,Face Cream,Beauty,3,172.23,516.69,1.05,19.58,7676,24,Other,West,Bank Transfer,Shipped,49.96
1460,2024-08-18,Shampoo,Beauty,4,419.87,1679.48,4.99,20.58,3087,57,Other,East,PayPal,Pending,26.31
1461,2024-11-24,Conditioner,Beauty,2,354.98,709.96,15.56,6.58,8329,63,Other,South,PayPal,Cancelled,22.31
1462,2024-07-15,Lipstick,Beauty,1,70.32,70.32,7.55,8.96,3134,24,Male,West,Bank Transfer,Cancelled,24.12
1463,2025-02-07,Dress,Clothing,10,407.28,4072.8,0.89,10.46,6605,60,Male,North,Cash,Pending,27.3
1464,2024-08-30,Headphones,Electronics,8,37.11,296.88,18.04,16.24,8993,54,Male,East,Bank Transfer,Completed,37.93
1465,2024-08-29,Smartwatch,Electronics,9,466.43,4197.87,9.04,23.9,5642,47,Female,East,Cash,Returned,32.49
1466,2024-03-14,Smartwatch,Electronics,1,344.84,344.84,15.26,22.31,4658,47,Other,South,Bank Transfer,Completed,13.65
1467,2025-01-26,Refrigerator,Home Appliances,2,327.8,655.6,13.61,27.54,4615,65,Female,North,Debit Card,Pending,13.38
1468,2024-09-23,Microwave,Home Appliances,10,21.56,215.6,8.4,18.96,7974,40,Male,North,Credit Card,Pending,19.41
1469,2024-03-04,Conditioner,Beauty,5,302.66,1513.3,2.62,26.56,4932,46,Male,North,PayPal,Cancelled,13.73
1470,2024-07-09,Jeans,Clothing,7,299.21,2094.47,8.32,9.18,8412,28,Female,North,Bank Transfer,Shipped,28.52
1471,2024-08-08,Air Conditioner,Home Appliances,1,361.98,361.98,17.84,13.12,7606,25,Female,East,Debit Card,Cancelled,42.99
1472,2025-01-19,Smartphone,Electronics,6,449.35,2696.1,5.65,29.45,4355,27,Male,East,Debit Card,Completed,24.22
1473,2024-10-07,Dress,Clothing,6,229.96,1379.76,19.87,19.36,9923,44,Other,West,PayPal,Returned,49.43
1474,2024-09-17,Conditioner,Beauty,8,147.21,1177.68,18.73,20.35,8472,24,Other,South,Debit Card,Returned,24.65
1475,2024-06-16,Laptop,Electronics,10,196.42,1964.2,5.32,9.35,1721,30,Male,South,Debit Card,Shipped,20.54
1476,2024-08-09,Laptop,Electronics,7,475.65,3329.55,3.73,29.53,8638,64,Female,North,Bank Transfer,Shipped,22.36
1477,2025-01-08,Jeans,Clothing,4,45.1,180.4,17.81,14.2,5078,56,Female,North,Bank Transfer,Returned,12.57
1478,2024-05-19,Smartwatch,Electronics,8,96.66,773.28,4.5,13.09,2124,18,Female,South,Debit Card,Completed,33.34
1479,2024-10-29,Headphones,Electronics,8,110.92,887.36,1.66,9.28,3586,23,Other,East,Credit Card,Completed,11.84
1480,2024-10-25,Lipstick,Beauty,9,127.01,1143.09,18.59,13.75,2233,20,Other,East,Credit Card,Completed,47.3
1481,2024-11-04,Air Conditioner,Home Appliances,5,364.24,1821.2,17.82,23.13,9234,20,Other,South,Cash,Returned,25.07
1482,2024-03-07,Headphones,Electronics,9,311.69,2805.21,10.98,21.39,2828,48,Other,North,Debit Card,Completed,29.6
1483,2025-01-02,Air Conditioner,Home Appliances,2,106.75,213.5,19.72,13.78,8904,28,Male,East,Debit Card,Pending,35.02
1484,2024-10-31,Air Conditioner,Home Appliances,1,415.7,415.7,15.83,19.58,7919,50,Male,East,Bank Transfer,Returned,8.98
1485,2024-04-30,Microwave,Home Appliances,3,210.24,630.72,13.23,29.69,6226,53,Male,East,PayPal,Returned,26.27
1486,2024-05-13,Face Cream,Beauty,9,17.23,155.07,10.77,24.3,2858,45,Male,South,Debit Card,Shipped,33.05
1487,2024-03-22,Shampoo,Beauty,7,203.05,1421.35,12.74,27.53,6745,34,Male,South,Debit Card,Pending,22.53
1488,2024-08-20,Laptop,Electronics,2,58.73,117.46,9.3,19.93,7518,30,Male,East,PayPal,Returned,39.44
1489,2024-06-18,Tablet,Electronics,1,315.75,315.75,8.0,9.14,7109,59,Other,West,Cash,Shipped,15.14
1490,2025-02-04,Vacuum Cleaner,Home Appliances,3,39.05,117.15,11.62,16.91,2224,22,Male,East,Debit Card,Cancelled,47.8
1491,2024-09-21,Headphones,Electronics,10,412.2,4122.0,18.25,26.81,9113,29,Female,East,Cash,Returned,13.29
1492,2024-02-23,Microwave,Home Appliances,8,131.15,1049.2,18.64,14.88,3090,22,Male,North,PayPal,Shipped,32.15
1493,2025-01-01,Perfume,Beauty,8,283.96,2271.68,11.29,21.94,4027,32,Male,North,Credit Card,Pending,31.78
1494,2024-12-01,Laptop,Electronics,3,170.19,510.57,10.53,20.77,6074,22,Other,South,PayPal,Pending,45.53
1495,2024-08-08,Tablet,Electronics,10,279.4,2794.0,16.91,26.7,4107,53,Female,East,Credit Card,Cancelled,43.88
1496,2024-08-27,Microwave,Home Appliances,8,359.47,2875.76,8.83,10.62,1534,58,Male,East,Cash,Completed,27.16
1497,2025-02-21,Jacket,Clothing,3,12.84,38.52,8.27,24.94,4268,47,Female,South,Cash,Pending,8.85
1498,2024-08-18,Perfume,Beauty,6,383.38,2300.28,13.65,12.23,3120,21,Other,East,PayPal,Cancelled,8.5
1499,2024-03-08,Dress,Clothing,1,321.72,321.72,1.49,18.24,1010,51,Female,North,Debit Card,Returned,38.32
1500,2025-02-17,Conditioner,Beauty,3,234.24,702.72,11.85,5.85,5769,65,Female,North,Cash,Returned,5.18
1501,2024-09-28,T-Shirt,Clothing,7,138.91,972.37,8.23,13.75,1580,18,Male,East,Credit Card,Returned,45.5
1502,2024-05-05,Lipstick,Beauty,7,235.98,1651.86,7.58,5.87,5115,30,Other,West,Bank Transfer,Cancelled,48.93
1503,2024-10-11,Washing Machine,Home Appliances,1,90.4,90.4,7.27,20.27,9457,26,Female,North,Bank Transfer,Completed,5.16
1504,2024-02-23,Perfume,Beauty,2,37.61,75.22,16.01,13.32,4177,21,Male,North,Cash,Returned,17.82
1505,2024-08-12,Lipstick,Beauty,4,478.85,1915.4,0.83,27.59,8486,41,Male,West,Bank Transfer,Shipped,43.82
1506,2024-09-27,Laptop,Electronics,2,243.08,486.16,2.41,25.62,5986,63,Female,West,PayPal,Pending,34.9
1507,2024-09-08,Smartphone,Electronics,5,453.03,2265.15,2.83,11.52,7402,65,Male,South,Cash,Completed,21.59
1508,2024-06-29,Washing Machine,Home Appliances,2,475.27,950.54,4.58,20.95,6222,47,Female,North,Credit Card,Returned,29.73
1509,2024-04-01,Headphones,Electronics,10,415.38,4153.8,16.02,25.01,6798,44,Female,North,Bank Transfer,Pending,46.18
1510,2024-05-01,Microwave,Home Appliances,5,375.52,1877.6,12.52,14.5,8881,47,Female,East,PayPal,Returned,43.43
1511,2024-08-11,T-Shirt,Clothing,9,48.66,437.94,0.91,28.56,4882,30,Other,South,Bank Transfer,Completed,41.96
1512,2024-11-12,Tablet,Electronics,8,320.46,2563.68,13.21,22.26,9824,38,Male,West,Bank Transfer,Shipped,36.07
1513,2024-07-29,Sneakers,Clothing,7,170.42,1192.94,5.86,24.83,1675,38,Male,East,PayPal,Completed,30.91
1514,2024-04-07,Jeans,Clothing,10,354.54,3545.4,0.99,15.61,1025,65,Other,North,Credit Card,Shipped,10.3
1515,2024-04-01,Perfume,Beauty,6,358.96,2153.76,14.34,27.43,3214,19,Female,West,Bank Transfer,Pending,30.5
1516,2024-11-20,T-Shirt,Clothing,1,187.29,187.29,2.09,25.94,7743,29,Male,North,Credit Card,Returned,47.72
1517,2024-05-17,Shampoo,Beauty,6,422.19,2533.14,9.34,7.31,2979,23,Other,West,Cash,Returned,40.4
1518,2024-03-29,Lipstick,Beauty,8,220.21,1761.68,1.26,18.99,4307,18,Male,East,PayPal,Returned,10.14
1519,2025-01-13,Perfume,Beauty,4,47.88,191.52,9.51,23.72,5893,48,Other,South,Debit Card,Completed,41.17
1520,2025-01-27,Smartwatch,Electronics,2,410.34,820.68,13.04,20.85,9494,19,Female,South,Cash,Returned,21.68
1521,2024-02-27,Tablet,Electronics,10,316.92,3169.2,2.79,20.5,4259,24,Male,West,Bank Transfer,Completed,15.43
1522,2024-06-27,Conditioner,Beauty,1,403.73,403.73,0.81,19.26,3495,59,Other,West,Bank Transfer,Shipped,37.75
1523,2024-07-14,Headphones,Electronics,7,251.57,1760.99,6.88,12.41,6494,28,Other,North,Debit Card,Shipped,47.74
1524,2024-02-25,T-Shirt,Clothing,10,275.35,2753.5,7.71,8.55,3743,47,Other,South,PayPal,Pending,15.63
1525,2024-07-15,Sneakers,Clothing,10,83.68,836.8,4.03,14.03,8079,26,Male,South,Credit Card,Returned,16.58
1526,2024-11-10,Refrigerator,Home Appliances,3,402.24,1206.72,2.86,8.86,2349,25,Male,West,PayPal,Cancelled,28.92
1527,2024-07-29,Refrigerator,Home Appliances,8,299.36,2394.88,12.5,19.67,7718,22,Other,South,Cash,Shipped,19.97
1528,2025-01-17,Tablet,Electronics,10,457.49,4574.9,3.2,28.31,4959,30,Male,West,Bank Transfer,Returned,5.37
1529,2024-06-30,Jeans,Clothing,9,210.6,1895.4,2.74,6.05,1869,34,Other,North,Credit Card,Cancelled,17.95
1530,2024-02-23,Conditioner,Beauty,1,333.65,333.65,0.86,10.29,9065,39,Other,East,Credit Card,Completed,27.01
1531,2024-11-27,Lipstick,Beauty,7,72.64,508.48,15.95,5.31,5902,23,Male,East,Credit Card,Shipped,8.71
1532,2024-12-25,Refrigerator,Home Appliances,9,35.34,318.06,17.43,23.73,2636,29,Female,South,Debit Card,Pending,35.11
1533,2025-02-01,Perfume,Beauty,1,180.14,180.14,10.05,21.65,7021,32,Other,East,Cash,Returned,47.52
1534,2024-09-13,Tablet,Electronics,8,214.67,1717.36,14.25,17.31,9009,50,Female,East,Debit Card,Pending,47.28
1535,2025-01-16,Air Conditioner,Home Appliances,6,207.0,1242.0,16.21,18.73,2350,36,Other,East,Bank Transfer,Completed,19.02
1536,2024-12-17,Tablet,Electronics,9,223.49,2011.41,15.45,24.57,5686,51,Female,South,Bank Transfer,Completed,18.48
1537,2024-06-27,Conditioner,Beauty,3,443.26,1329.78,6.78,9.38,1368,43,Male,North,Debit Card,Cancelled,10.12
1538,2024-02-23,Air Conditioner,Home Appliances,5,259.05,1295.25,9.53,10.87,4556,60,Other,West,Credit Card,Shipped,32.88
1539,2024-06-13,Washing Machine,Home Appliances,8,408.5,3268.0,0.56,21.31,1965,25,Male,South,Debit Card,Cancelled,30.97
1540,2024-03-14,Washing Machine,Home Appliances,1,336.15,336.15,13.33,22.33,1232,19,Female,South,Debit Card,Cancelled,14.65
1541,2024-07-14,Dress,Clothing,10,24.56,245.6,8.57,8.2,8087,36,Other,North,Credit Card,Shipped,11.44
1542,2024-02-28,Refrigerator,Home Appliances,2,152.82,305.64,19.83,13.53,4658,37,Other,West,PayPal,Shipped,33.58
1543,2024-12-31,Conditioner,Beauty,10,165.69,1656.9,11.07,28.16,2428,64,Male,South,Credit Card,Returned,47.81
1544,2024-02-25,Lipstick,Beauty,2,343.09,686.18,5.47,22.37,7195,42,Female,East,Cash,Returned,29.02
1545,2024-03-23,Shampoo,Beauty,7,124.85,873.95,8.62,27.86,6296,44,Female,North,Bank Transfer,Returned,12.8
1546,2024-11-28,Dress,Clothing,10,150.25,1502.5,7.57,13.15,8300,60,Other,South,Cash,Returned,41.35
1547,2024-09-28,T-Shirt,Clothing,9,52.01,468.09,4.24,20.54,2760,33,Female,West,Cash,Shipped,32.8
1548,2024-05-13,Washing Machine,Home Appliances,4,94.4,377.6,16.45,27.03,9456,27,Male,West,Debit Card,Returned,34.55
1549,2024-06-27,Shampoo,Beauty,9,275.63,2480.67,6.23,16.52,4531,32,Female,North,Bank Transfer,Pending,10.73
1550,2024-09-02,Microwave,Home Appliances,6,488.32,2929.92,12.1,21.59,1341,19,Male,East,PayPal,Cancelled,6.36
1551,2024-10-10,Headphones,Electronics,3,462.47,1387.41,16.77,17.96,8926,52,Male,South,PayPal,Completed,24.34
1552,2024-06-15,Microwave,Home Appliances,5,154.31,771.55,12.59,20.33,8763,63,Male,East,Bank Transfer,Cancelled,6.48
1553,2025-02-01,Washing Machine,Home Appliances,9,377.19,3394.71,9.44,12.7,5806,64,Male,West,Cash,Cancelled,49.76
1554,2024-10-19,Refrigerator,Home Appliances,4,316.37,1265.48,7.58,26.43,9927,33,Other,North,Credit Card,Shipped,28.9
1555,2024-05-01,Refrigerator,Home Appliances,4,53.46,213.84,9.59,20.13,5273,52,Other,North,Bank Transfer,Pending,35.28
1556,2024-07-04,Jeans,Clothing,7,222.3,1556.1,7.0,16.01,6093,64,Female,East,Cash,Cancelled,34.72
1557,2025-02-13,Washing Machine,Home Appliances,5,80.59,402.95,18.06,7.39,3872,22,Male,East,PayPal,Cancelled,15.46
1558,2024-04-08,Headphones,Electronics,3,479.88,1439.64,15.8,22.06,5998,55,Other,West,Credit Card,Shipped,7.2
1559,2025-02-18,Jacket,Clothing,4,350.84,1403.36,19.87,28.17,7075,25,Female,West,PayPal,Returned,37.02
1560,2024-07-23,Smartphone,Electronics,4,171.72,686.88,17.19,16.7,6944,51,Other,North,Credit Card,Completed,16.32
1561,2024-12-18,Headphones,Electronics,10,378.71,3787.1,6.3,12.04,9154,21,Male,North,Credit Card,Returned,40.35
